Row,ppt_annual_Total,ppt_Jan_Total,ppt_Feb_Total,ppt_Mar_Total,ppt_Apr_Total,ppt_May_Total,ppt_Jun_Total,ppt_Jul_Total,ppt_Aug_Total,ppt_Sep_Total,ppt_Oct_Total,ppt_Nov_Total,ppt_Dec_Total,tmin_annual_Total,tmin_Jan_Total,tmin_Feb_Total,tmin_Mar_Total,tmin_Apr_Total,tmin_May_Total,tmin_Jun_Total,tmin_Jul_Total,tmin_Aug_Total,tmin_Sep_Total,tmin_Oct_Total,tmin_Nov_Total,tmin_Dec_Total,tmean_annual_Total,tmean_Jan_Total,tmean_Feb_Total,tmean_Mar_Total,tmean_Apr_Total,tmean_May_Total,tmean_Jun_Total,tmean_Jul_Total,tmean_Aug_Total,tmean_Sep_Total,tmean_Oct_Total,tmean_Nov_Total,tmean_Dec_Total,tmax_annual_Total,tmax_Jan_Total,tmax_Feb_Total,tmax_Mar_Total,tmax_Apr_Total,tmax_May_Total,tmax_Jun_Total,tmax_Jul_Total,tmax_Aug_Total,tmax_Sep_Total,tmax_Oct_Total,tmax_Nov_Total,tmax_Dec_Total,tdmean_annual_Total,tdmean_Jan_Total,tdmean_Feb_Total,tdmean_Mar_Total,tdmean_Apr_Total,tdmean_May_Total,tdmean_Jun_Total,tdmean_Jul_Total,tdmean_Aug_Total,tdmean_Sep_Total,tdmean_Oct_Total,tdmean_Nov_Total,tdmean_Dec_Total,vpdmin_annual_Total,vpdmin_Jan_Total,vpdmin_Feb_Total,vpdmin_Mar_Total,vpdmin_Apr_Total,vpdmin_May_Total,vpdmin_Jun_Total,vpdmin_Jul_Total,vpdmin_Aug_Total,vpdmin_Sep_Total,vpdmin_Oct_Total,vpdmin_Nov_Total,vpdmin_Dec_Total,vpdmax_annual_Total,vpdmax_Jan_Total,vpdmax_Feb_Total,vpdmax_Mar_Total,vpdmax_Apr_Total,vpdmax_May_Total,vpdmax_Jun_Total,vpdmax_Jul_Total,vpdmax_Aug_Total,vpdmax_Sep_Total,vpdmax_Oct_Total,vpdmax_Nov_Total,vpdmax_Dec_Total,nopptdays_annual_Total,nopptdays_Jan_Total,nopptdays_Feb_Total,nopptdays_Mar_Total,nopptdays_Apr_Total,nopptdays_May_Total,nopptdays_Jun_Total,nopptdays_Jul_Total,nopptdays_Aug_Total,nopptdays_Sep_Total,nopptdays_Oct_Total,nopptdays_Nov_Total,nopptdays_Dec_Total,GDD_annual_Total,GDD_Jan_Total,GDD_Feb_Total,GDD_Mar_Total,GDD_Apr_Total,GDD_May_Total,GDD_Jun_Total,GDD_Jul_Total,GDD_Aug_Total,GDD_Sep_Total,GDD_Oct_Total,GDD_Nov_Total,GDD_Dec_Total
tmin_Dec_Total,0.30629864758255,0.10949045999065,0.100945434724934,0.046883219669802,0.273698346578512,0.149415593151284,0.0523148493504634,0.109339086381895,0.0955615886890263,0.159683811552587,0.0679695003599609,0.235729005919499,0.416986242607504,0.550977328121303,0.0634040508665268,0.219587855081267,0.221106667624387,0.445667894244217,0.453999754163192,0.506051160713833,0.407326812883031,0.157825163620246,0.274402890949767,0.228457040619836,0.361362577664263,1,0.51349700447644,-0.00137839172123136,0.176390679245446,0.185983351973664,0.353542437876393,0.355351810676885,0.378010996254356,0.226949754385466,0.0233491218308972,0.0972699351132636,0.185480498933501,0.244736811383155,0.915704452426232,0.253427025893817,-0.0481088960359062,0.120008327067515,0.114682935616863,0.193651596566855,0.156067115242637,0.163923688022766,-0.0109906582209429,-0.0883989006322516,-0.100831401155889,0.0637002700657431,0.086580804889086,0.702760068748618,0.4986332128348,0.0511435652949953,0.153338968764963,0.148807735678904,0.406948342117809,0.444917768213106,0.463728103534116,0.349615932498403,0.221846528167619,0.361067704146559,0.20722156746472,0.3392783814975,0.961834072651091,0.00551106685970957,0.0385388919371716,0.168771188800003,0.254675069018644,0.156493997135794,-0.0220751476925005,0.0584563279616999,0.0500588946847468,-0.107163865506091,-0.265225750013884,0.0158985178325931,0.0667718914441426,0.185117067386481,-0.165287171856603,-0.0614406983591535,0.0494308229442617,0.0384518269920489,-0.0520358615378516,-0.148594780650356,-0.0840530670571974,-0.150472386811872,-0.16734657747316,-0.305311310518119,-0.0998121522812462,-0.0861049529308966,0.169827570911148,-0.197844381532875,-0.128076007287457,-0.0527121155076051,0.0437295385738536,-0.214320110136864,-0.128181067009872,0.0162192024125442,-0.0739679305786991,-0.123712076311634,-0.174844228065283,-0.0417895850592249,-0.135123053531132,-0.161530223725297,0.482697485529791,0.118095867599328,0.189562531302958,0.147062722199299,0.375394692898877,0.125817358883632,NaN,NaN,NaN,0.214097902773156,0.244169119986212,0.235585175038564,0.606175227327031
tmean_annual_Total,0.199822098013057,0.140980099193363,0.154699969923883,0.263068176477234,0.202000060652072,0.0345657099199784,0.0549305080231926,-0.10109288972476,-0.0169504251463551,0.0768469596487654,0.148803467547366,0.213327871678246,0.215808863563322,0.839342451717682,0.618855081006598,0.531509309403907,0.5935590480041,0.659134343170496,0.546001893085938,0.641641362628812,0.65017834169571,0.417724449136572,0.580933075607703,0.502368285150927,0.60561669451178,0.51349700447644,1,0.549008769852562,0.504051754701706,0.553376331789521,0.626516838635136,0.547085388556463,0.593780082505064,0.574667371387209,0.360569027489671,0.570859696115443,0.519895951101754,0.617490700864227,0.480629583255671,0.768513917294725,0.414328613886679,0.417249028621957,0.401730122202279,0.464646129446275,0.400631896981819,0.392414414321278,0.305225693105886,0.247461506047248,0.418611986292973,0.326198348694377,0.478902786735928,0.379314170637081,0.629086576037742,0.547861460073395,0.44353251031543,0.486892147654568,0.611825357053273,0.458657765135373,0.453935613173213,0.314793937980884,0.16520416809552,0.376590489603854,0.368532883568149,0.549437175967167,0.464936197510818,0.39717466672411,0.246873581606146,0.278722427067826,0.307284417479421,0.180245896324085,0.135916428347915,0.25264720303576,0.327213176771606,0.273085938617437,0.183639107118438,0.173057566344909,0.22902746380222,0.202547349211283,0.219856755518586,0.24759941614165,0.251234332983283,0.177818228298526,0.124061398950095,0.0894479725720713,0.119894861156733,0.117659966213511,0.167601838638538,0.152522604165319,0.0375897892462144,0.222110023032442,0.170390151598786,0.00323973760909783,0.0183951723087905,-0.012996270257583,-0.17997264511886,-0.0780977576803232,0.110130719058998,0.1197184107421,0.126891947533641,0.0727776866961914,0.0132587509001282,-0.0765593819729527,-0.0444691278005932,-0.118693351978183,0.882014565804162,0.471188006799396,0.421899131519546,0.418964779745131,0.590201236725298,0.21765428925693,NaN,NaN,NaN,0.270606613005763,0.349469808860549,0.566083313085612,0.516862291482967
tmean_Jan_Total,-0.0523810346820897,-0.0539636014106409,-0.0740022974864481,0.113481432522791,-0.0945337231686729,-0.10305377224106,-0.00669523826618233,-0.0718762185790178,0.00128957500950832,-0.0501063640023623,0.0929487517599636,-0.0185541080259149,0.000205104141503,0.32377925894605,0.875678681169333,0.322915848101126,0.237527153273201,0.251561430679762,-0.00116449805406634,0.124348238304284,0.166078288568353,0.042797413361687,0.168971155523065,0.124022035156606,0.230542768743047,-0.00137839172123136,0.549008769852562,1,0.380479026904279,0.292267282518987,0.37068785993505,0.0717659588494337,0.165811356693458,0.213364236845951,0.0290038512594131,0.237194358366777,0.133236321382138,0.335516224189619,0.0373031105565949,0.583199262933733,0.936870456823343,0.375698008933786,0.283516707984315,0.403598784296245,0.128875732513188,0.157818280957681,0.179100951823507,0.0124961870966547,0.244960150207623,0.088728082184929,0.344086110167644,0.0672947972839225,0.148733326558223,0.659019275757662,0.204691722415551,0.168041068160356,0.214430725133612,-0.105576276294545,0.0134568477412896,-0.0521257491169892,-0.107736767346391,0.0222774795374939,0.0900495271128103,0.181620111676539,-0.0499178731165844,0.225867257807946,0.594048322830507,0.236500217624594,0.173028781240256,0.103948096767383,0.150853919588071,0.0709054036193781,0.196763064610673,0.102431603594156,0.135116657344432,-0.0189243385626749,0.108135920138708,0.113864985364436,0.303989262497595,0.755268844875752,0.349151141121698,0.246520983458239,0.318156690625195,0.199570790960562,0.137374099261583,0.171547044812334,0.0541095053556815,0.187831332582346,0.0528262741670134,0.261505575854216,0.144964167619314,0.145831855248557,0.253532292347635,0.0847129857296025,-0.0849157835454696,0.153113075799527,0.165788544557942,-0.0159071247725402,0.0624683343057473,0.0159036803263219,0.160557071581381,-0.0593159316192162,0.117022029964357,0.0503224958779008,0.561068836624122,0.815344397289382,0.288410297383485,0.234332292510228,0.256326010868074,0.0330598834858739,NaN,NaN,NaN,0.144233606565547,-0.0588169630769182,0.306185926660213,0.165728416472273
tmean_Feb_Total,0.0383881675134389,0.0823175610376668,-0.0473215288293106,0.272133161496972,0.18822916800734,-0.0531842999488728,-0.0176631583783703,-0.111813510573746,-0.135054607558314,-0.100564218974888,0.0906002217769445,0.204646914118413,0.0586800734066598,0.389155539771562,0.443017677791811,0.905052449979245,0.198422055551915,0.122152482251828,0.0937097612278833,0.222008611753854,0.133113877825025,0.0575896446401269,0.239163147261202,0.115265816247414,0.268910822222965,0.176390679245446,0.504051754701706,0.380479026904279,1,0.147280212876597,0.0614365310329407,0.0945176884510332,0.226804048979426,0.143043553528248,0.0825339927604708,0.318858800290022,0.108164115017494,0.225414946918609,0.14003498017296,0.427289394812247,0.276938278312176,0.943850698953325,0.0689035006769171,-0.0079239023270104,0.0700537841087366,0.170188402852638,0.101011634590872,0.0869844990405052,0.317441842127111,0.0563017827726528,0.13411702629772,0.0859125275106151,0.28682498219274,0.45803995717816,0.73252370794508,0.144732436555497,0.196908015747894,0.128583743075684,0.17871865548278,0.0189740398675941,-0.0970323059483128,0.0557441381167983,0.0759967999106785,0.280374888086462,0.161446285662978,0.137726273104027,0.026950787702562,0.533114907655262,0.112601335090708,-0.205640677276191,-0.094564221219437,0.012585535163099,0.144187377405563,0.181882637824342,0.190255958653948,0.0329224487070323,-0.0973445444007305,0.0153800873126685,0.140641391283263,0.126802135428918,0.689182540000689,0.00457767512494087,-0.14839704195002,-0.00681617697983178,0.0584006753740223,0.068219227604842,0.111995820334713,0.257566580568612,0.00770672384255348,0.0245639175169643,0.0203796485096381,0.00922006792304968,-0.0526626743919449,0.192641393936964,-0.181307554231105,-0.0851387457057531,0.104164929727077,-0.006120975716476,0.0826231408046932,0.182027963176904,0.0941230770322525,-0.0745341641986005,-0.142662437443556,-0.0683500467066775,0.512382781696419,0.291908533443102,0.872181497181664,0.0983840763054129,0.24625379982933,0.104688146095907,NaN,NaN,NaN,0.000856831941520017,0.0211252135909373,0.136267693090535,0.141609606141205
tmean_Mar_Total,0.188566745645423,0.057991187463557,0.139500070771236,0.181904557943701,0.127871907174009,0.0561411816746837,0.106983503063917,-0.0208388235896836,0.0854939895452512,0.0440130361121442,0.0853028891083579,0.0754031959946953,0.239024437926537,0.48664799034459,0.321363734806127,0.175329802048169,0.88657473101621,0.44147138498444,0.372464159455795,0.28610301091463,0.250905245120105,0.0862888128230136,0.344645597468323,0.373096617118223,0.192197107272365,0.185983351973664,0.553376331789521,0.292267282518987,0.147280212876597,1,0.416698090661954,0.373398683245744,0.192599663931202,0.191671241047305,0.00659540440878038,0.312360889596428,0.41036230517649,0.165659664571639,0.0849352763727337,0.399160311604402,0.22639609279934,0.10635696688603,0.900727611610207,0.306240212879975,0.273581273913749,0.0586907904821152,0.0720292189548006,-0.0583054820553261,0.202872897382428,0.282488158736136,0.103142661728327,-0.0204363330460418,0.375801150239609,0.239506891427737,0.177941406599235,0.719103550867342,0.469820124173235,0.271063848605008,0.229339363933327,0.0994809193644955,0.00258415295336438,0.207062603169743,0.269830293389136,0.176925123682568,0.196009108701956,0.215503655709535,0.222816092504886,0.0887143058438452,0.487398453181355,0.0474354458491116,0.170617588551969,0.0136146872775566,0.168184472023455,0.0862012835804618,0.168854127576745,0.191631226301571,0.0983283281893821,-0.0187274673607842,0.0706319765933141,0.152095268207314,0.0564906003056714,0.552097113734802,0.0437145878669799,0.0877506283372958,-0.0501249257948181,0.0205937571140717,-0.045378042974345,0.0392063933848119,0.0744223318489146,0.0264928084481944,-0.161923032188645,-0.0756086793277013,0.0487166528853185,-0.0302895053722524,-0.0917347358704238,-0.0744570957325077,0.0818599416107745,0.0207968764348496,0.0598615881454266,-0.0635828417046101,-0.021397509856582,-0.0359020674663565,-0.091075071672272,-0.294682453844902,0.553149625577355,0.261870633347778,0.149212397632293,0.908290394695504,0.256729951502758,0.0799068796727319,NaN,NaN,NaN,0.108477025155037,0.176060845211953,0.162558925553936,0.0135945258151553
tmean_Apr_Total,0.178873407773716,0.0807654100280768,0.060785200743005,0.0549918643551368,0.0093938728616639,0.0711492373538354,0.123569717792043,-0.0241477861445106,0.184969243709948,0.209960604268768,0.0118906716243439,0.155758818102739,0.0399325809044765,0.528019492557128,0.359114285425085,0.0541938103346714,0.380884275793446,0.882514062672551,0.423627423952113,0.438938124488446,0.50829458846078,0.0811715986791946,0.222748220561911,0.279369760205692,0.348148175665588,0.353542437876393,0.626516838635136,0.37068785993505,0.0614365310329407,0.416698090661954,1,0.408005722875942,0.365930073495809,0.415378223034127,-0.0323184946365349,0.116725133626805,0.276443347233136,0.312214461910821,0.35181807328453,0.478991165927534,0.322276016475408,0.0590930499823603,0.364539038833357,0.899342888960555,0.281571898058835,0.203636753068541,0.187210371309366,-0.116913177685072,-0.0163792000989277,0.160386515023199,0.206478384840481,0.298205563342202,0.401930790998895,0.242816488122688,-0.00103688563633274,0.282280050941525,0.703013748254196,0.315117995817614,0.33008934003101,0.287321225376026,0.107946765165496,0.238805855198712,0.198774928883421,0.338122810618466,0.31636743395578,0.221613606915047,0.316878857840817,0.170251829165448,0.326862158593623,0.527276346352406,0.190309315807477,0.156241781897749,0.213158964168744,-0.0806419825020567,-0.090274126693923,0.129980729829033,0.13508791264567,0.214017898664062,0.0679979643899386,0.262251221818674,0.0809813807287294,0.219663969405073,0.517710302451695,0.064826697260559,0.0117836899451676,0.036278453829967,-0.143677575211824,-0.18445264719279,-0.000309987561874904,0.0484597308537036,0.118718556230567,0.0221320462197825,0.0473135448004113,0.00619584481572523,-0.0519707314535817,0.170891271300842,0.021764660417784,0.0258580345621251,0.0626073727839367,-0.149157506281238,-0.0957089275234522,0.00961034302129192,-0.0284656149035709,0.108370468332196,0.619418728526909,0.294075509456777,0.107522478890509,0.411577587045186,0.811928979811955,0.186669361932686,NaN,NaN,NaN,0.155222334562383,0.0847000104968549,0.333891031664711,0.318773056329487
tmean_May_Total,0.212808587057677,0.0890898239309375,0.1675676297798,0.227715406536107,-0.00152736449687754,-0.139412598463143,0.0839413736402698,0.0525615819177544,0.0992959828435546,0.18415995591482,0.226194735867975,0.20410352259292,0.195960278598873,0.521688265348262,0.153177315755338,0.142959550583011,0.390070693394497,0.394262302955022,0.874622893068193,0.40655731293712,0.380512395057521,0.218874666206546,0.374194291205294,0.364848912258568,0.281479060930217,0.355351810676885,0.547085388556463,0.0717659588494337,0.0945176884510332,0.373398683245744,0.408005722875942,1,0.360893548008064,0.230957755509639,0.110725089657415,0.28176615142637,0.301184677106241,0.154671250233223,0.339982570187691,0.346889740691162,0.00183994790027142,0.0446304000981019,0.280866495309111,0.335176391361764,0.861431584871514,0.223953011227703,0.0185136228117467,0.00369126511886366,0.120855627094558,0.109864078431542,0.00952202472185299,0.275540776762816,0.414225912901765,0.139055083319452,0.132175946359972,0.306244743828921,0.283370331177609,0.653671390585768,0.254680657932194,0.27112798504177,0.13678090826504,0.299152540612138,0.308801342608066,0.280453731029971,0.382400380652169,0.215130786986365,0.0606154467594734,0.0218560688518867,0.243036534522647,0.329851097262276,0.427314414880369,0.225613006044695,0.0859820679249499,0.071835512286885,0.00685074704287068,0.0482725022456854,0.00286913353692849,0.00948133497775703,0.0345796813502447,-0.0413381884918009,-0.0479941110086392,0.120713092427168,0.174967815432505,0.388583435766966,0.0787359592666766,-0.0878199687435817,-0.0344009918989706,-0.0610279820977596,-0.105882047710614,-0.121554318394824,0.0766669444300381,-0.0794019238607644,-0.115236466601266,-0.0532894244808914,-0.0886902366629979,0.118838796750333,0.267945427405188,0.0434041776409274,-0.071910397513978,-0.111283236820767,-0.119681439408707,-0.142222199275781,-0.191677766597332,-0.0737048507583584,0.38617038430637,0.11118143049283,0.0822108274876431,0.282172857345323,0.380963598128644,0.191919292785852,NaN,NaN,NaN,0.179144150754337,0.196102519040183,0.120351876480377,0.347737629684591
tmean_Jun_Total,0.00986979570573816,-0.0501268958984837,-0.00792496939601887,-0.0317656907411815,0.163971835278952,-0.0645405107202228,-0.214408907237687,-0.0614436312207375,0.0357714275444553,0.0713360129746699,0.132596005396532,0.109865690974844,0.0676426543930492,0.456175676169903,0.163889752442815,0.175256935630608,0.154870079698911,0.348958694321682,0.335090942752561,0.836297813643239,0.371904442129796,0.214787868949059,0.393185790038036,0.191072573123713,0.289425480449752,0.378010996254356,0.593780082505064,0.165811356693458,0.226804048979426,0.192599663931202,0.365930073495809,0.360893548008064,1,0.357349157445563,0.196513449737071,0.377333544675991,0.0702393956165307,0.305636016150754,0.377331026483327,0.506024909497734,0.141778714548023,0.237412383826719,0.188392994057454,0.304806026049753,0.290613565120625,0.875896860218895,0.218086420809486,0.145154821404203,0.267672261739946,-0.087788757344254,0.245874310130628,0.320896695763812,0.259687162549941,0.0934100197513541,0.0504049876655869,0.0265954531832517,0.263867844254118,0.204782053093888,0.406452206884376,0.0866576869305988,0.0455876619390068,0.238813624810084,0.135354901918812,0.270706199346295,0.342569078566323,0.424666336653447,0.228144368257619,0.343015882930894,0.36606037214958,0.261214720919031,0.229282973520595,0.650425316122461,0.28734142826306,0.143250787239327,0.119836048401428,0.0140540257637407,0.143232888253464,0.0749357019360221,0.269670276125334,0.142078392547908,0.225981973846801,0.181904225517875,0.159244814202943,0.154366506699276,0.54714455709443,0.158046980044352,0.115945541439031,0.101133208017366,-0.136243109493156,0.128153392692384,0.172901363747898,0.131862418549674,0.133943044363056,0.151751377776176,0.0893804865714313,-0.0988603626037786,0.132911825535232,0.451687622388974,0.0163666926635193,-0.0458867263485148,0.0116091593961484,-0.176376907899546,0.0283575893359257,0.0521014238949736,0.442762300265676,0.22863153339245,0.181599770988763,0.121546276849635,0.383126150176105,0.0231398522685313,NaN,NaN,NaN,0.236291914053258,0.0460100188006166,0.343701017473929,0.337888444284048
tmean_Jul_Total,-0.0427467788549253,-0.0135495238381301,0.163492848589242,0.0332845135852236,0.0890365912437696,0.0705145496621524,-0.143846584319075,-0.340414393723837,-0.0218559748610703,0.0631367212231275,0.013755404912504,-0.0150086359455847,0.117779843552525,0.445762452197793,0.239097110287769,0.188709295196478,0.278887793238347,0.449280286284533,0.216494070538773,0.324172152824259,0.780747868846038,0.456092889039352,0.207080184976378,0.201675937474536,0.257857316058738,0.226949754385466,0.574667371387209,0.213364236845951,0.143043553528248,0.191671241047305,0.415378223034127,0.230957755509639,0.357349157445563,1,0.528503844622117,0.21309808790159,0.224811497258268,0.322554763334885,0.215501921835072,0.484705718692621,0.162120647386128,0.0889646720839464,0.0703135918972005,0.296606157007064,0.183775755929031,0.29071887598949,0.837734583350674,0.487447967932201,0.165884302563837,0.157740758602001,0.299915981019015,0.17312293457598,0.285450060256904,0.205756315681473,0.204779624283425,0.290047355591795,0.427856474899746,0.201587340625529,0.181175555499061,0.172928550687581,0.111691219272789,0.0664986919686333,0.101574984214182,0.250701276945845,0.161080544788544,0.49303083823671,0.0993726525550003,0.0157823662737587,-0.0147794639499018,0.0765949552694284,0.0580910463844091,0.27332886975169,0.688218779204249,0.411992011314592,0.196809766701214,0.255926775274404,0.132522731767123,0.203471885259997,0.31303265803234,0.10969825248445,-0.00529294955888618,-0.0501423560530103,0.0850987178055165,0.0364806540700502,0.167660780534042,0.578093697698696,0.403821643730569,0.108196304971009,0.0675317077665145,0.175238169896546,0.108600205151737,0.114081491737973,0.104753867038404,-0.113273848897014,-0.104040611976434,-0.0843929242941668,-0.0190496773063688,0.169371707758679,0.3973547954059,0.0392473968505673,-0.0315451068907601,0.0844411114214334,0.139043506700522,-0.0419692189512324,0.358790207783969,0.121523290343951,0.124216756523654,0.0563583370798603,0.356400761999634,0.320056113437594,NaN,NaN,NaN,0.0914042181650767,0.162396125329524,0.320200527585424,0.244807376099796
tmean_Aug_Total,-0.0230542640132873,0.0586063989967134,0.147257543643475,0.206287470132176,0.130816027867231,0.107310088450541,0.028157119924182,-0.287671802214087,-0.283040035480342,-0.0874834149745766,0.0589807159981603,-0.0905433814135411,0.176360143051944,0.340607341282295,0.1599020441891,0.158240693867799,0.179559656915424,0.0820901793016,0.190785842582912,0.248863012514205,0.44957296315556,0.868170355782493,0.181764845982109,0.337401931896573,0.183918596679977,0.0233491218308972,0.360569027489671,0.0290038512594131,0.0825339927604708,0.00659540440878038,-0.0323184946365349,0.110725089657415,0.196513449737071,0.528503844622117,1,0.265231175656483,0.370398943753122,0.262496719598637,-0.0457758950064477,0.232404880378355,-0.0702327510228112,0.0129739785774408,-0.157164466676302,-0.131937027108853,-0.00303373223179334,0.097701608563364,0.410465657391389,0.918175069841019,0.281076354787174,0.254351066083423,0.266105347981943,-0.10250504129622,0.233126002384976,0.215420900860129,0.182178164160181,0.258789064818716,0.124455387187365,0.242788456580022,0.200779661350902,0.159573606741027,0.312890988643692,0.00879521828029235,0.207909362624979,0.138829196489155,-0.0135209699962777,0.420252872283683,-0.097875413255096,-0.0373937294578787,-0.189830104615325,-0.0491624868457223,-0.0430001561333828,0.126573928499109,0.317485740856645,0.763769808078311,0.326808941011063,0.267329036066863,0.241558602142882,0.0913545142439851,0.192728510501786,-0.15924889863651,-0.0871344279282969,-0.276915055125312,-0.177977833624357,-0.14426093337945,-0.0197424957418767,0.246910365225755,0.729148728544188,0.267262423690378,0.0928882078820416,0.165715173857535,-0.0778531014373236,0.0329183364050237,-0.0775413569152535,-0.0739881948183643,-0.262381846339286,-0.141103598786659,-0.0743078847959998,0.0868994131603762,0.335931307776111,0.363278292135171,0.042204096619262,-0.0646885895655065,0.172064274737121,-0.252320543357213,0.0917915444664068,-0.0924296760615957,0.0686712814786056,-0.155945342116162,-0.0234344978039164,0.247218326078478,NaN,NaN,NaN,0.00986853010196483,0.321459962417633,0.189923254789762,0.159905185016095
tmean_Sep_Total,0.153879941291203,0.154515370867027,0.210029760635205,0.208668726820525,0.051809371188353,0.0192050968122489,0.0462628245233208,0.00141715330251965,-0.146582665488676,-0.0258468311041308,0.326037717054312,0.252056765356944,-0.0207634712971659,0.550949425564526,0.339630012721466,0.44403771515962,0.378633769332837,0.224894650670405,0.278173825227488,0.40439266612418,0.330770897265578,0.314025289064369,0.871552638108297,0.539349979516818,0.412352442607554,0.0972699351132636,0.570859696115443,0.237194358366777,0.318858800290022,0.312360889596428,0.116725133626805,0.28176615142637,0.377333544675991,0.21309808790159,0.265231175656483,1,0.484571986432865,0.336382423372518,0.0198601739903938,0.354168046300649,0.126657551690959,0.180214685439502,0.185809350936769,-0.00836650710103438,0.209583033811091,0.252272125656215,0.0346933998045634,0.176675484749541,0.876615442652992,0.227871764988545,0.190733794458266,-0.0541838713240018,0.474633607276976,0.339050506281834,0.487122952998669,0.355561612681365,0.286222150297373,0.303761082125098,0.301913520514959,0.24574337216076,0.169441140841131,0.524413387357457,0.475305902161945,0.414059807830061,0.101865100172137,0.197049773474978,0.0628193226250603,-0.0314247531805139,0.0960214769908551,-0.122407485332532,-0.0607821546764506,0.17428289793427,0.0534809634950329,0.235703852314021,0.483838036623297,-0.00349425718713868,-0.00133467307631753,-0.0830401819573166,0.0609080100390277,0.00872300354278341,-0.0402311882788548,0.00563560802203299,-0.199866406478608,-0.00279041059481242,0.0744716152439075,-0.0654931813078656,0.101608428500233,0.506999332744356,-0.106996862871788,0.00350374308042664,-0.0895743474114639,-0.0703307167913095,0.0614063436713653,-0.166565539583648,-0.202816007443598,-0.117573015196319,0.0944065323796231,0.131049038530332,0.0121917026765209,0.191128221197779,0.165632341265532,-0.233407693173525,-0.230567064457662,-0.133820620116941,0.434420191474458,0.197919893586155,0.21257229351625,0.269769144023792,0.179051093455332,0.0149266022020151,NaN,NaN,NaN,0.2093007704097,0.400069783316791,0.328550956902282,0.106933489387721
tmean_Oct_Total,0.342688158836508,0.150369951381693,0.226901754979769,0.229103840262001,0.129194306096019,0.125142212463586,0.311821473808006,0.0584108582041866,0.0221012290559661,0.131393548919128,0.150762552800974,0.275929540271808,0.195736397882769,0.589778719215152,0.314136678902405,0.243380278500084,0.511419479659107,0.389907162165816,0.390805930171568,0.300735495028478,0.420113580049138,0.497841573017889,0.532904345323667,0.817223177446529,0.361553661972658,0.185480498933501,0.519895951101754,0.133236321382138,0.108164115017494,0.41036230517649,0.276443347233136,0.301184677106241,0.0702393956165307,0.224811497258268,0.370398943753122,0.484571986432865,1,0.253727244575752,0.0633089786736613,0.218974366115535,-0.0182340038575371,-0.0109498913782981,0.231039502456823,0.11292448646608,0.126041724342714,-0.15139165003076,-0.0254852094371512,0.19940651739977,0.31635999180595,0.786980259642589,0.100831475974657,-0.0582751528337404,0.555843987249528,0.393326374898425,0.291468647279005,0.48650680600179,0.374307332767033,0.423678952502499,0.419585703398575,0.410978081250542,0.394197442183363,0.421343793127041,0.607399035226592,0.32298368438184,0.205941358201843,0.0554423617104891,-0.172797284586231,-0.037437198802734,0.135752841241166,0.0882811541094442,-0.107308862971885,-0.216611926090185,-0.0271735225371165,0.179499562743459,0.15625196140121,0.30983243071064,0.123513433338713,-0.100159768569997,-0.133536197817521,-0.171817112396702,-0.127259571850381,-0.0121181390041249,-0.116255002072798,-0.141034916254356,-0.324452727000254,-0.189998797415185,0.0424393853437816,0.052661148069647,0.258955440085161,-0.0827069057211924,-0.206916210967031,-0.216661419486166,-0.190571032664505,-0.150081014633981,-0.24839692331866,-0.109889723288421,-0.00174644010373282,-0.152609621615434,0.0165242137882607,0.0393227756393897,-0.0784159939801332,0.0015184829830468,-0.182648091830384,-0.283903350371391,0.410997824084876,0.0945907922782538,0.110139601769286,0.308309283576528,0.245343185229429,0.152361235679327,NaN,NaN,NaN,0.205261095143789,0.644891110307566,0.203444900934005,0.166988458138053
